"NRSA_ID","MMI_BENT","BENT_MMI_COND","AGGR_ECO9_2015","STATE","ALB_X","ALB_Y","LON_DD83","LAT_DD83","YEAR","DATE_COL"
"FW08UT028",59.18,"Good","WMT","UT",-1295059.43376804,2176335.02593114,-111.729898151,41.6246018107,2008,"25Jun2008"
"FW08UT029",32.53,"Poor","XER","UT",-1389454.75793763,1950054.43283447,-112.384918958,39.4913338574,2009,"06Oct2009"
"FW08UT030",76.08,"Good","XER","UT",-1176333.53338387,1664876.60836225,-109.437071193,37.2750305792,2009,"11Aug2009"
"FW08UT031",44,"Fair","XER","UT",-1232870.13873261,1996909.72782875,-110.653699987,40.1311266741,2009,"27Jul2009"
"FW08UT032",60.02,"Good","WMT","UT",-1210806.5447716,2076616.75876764,-110.539351,40.8644640025,2008,"04Sep2008"
"FW08UT033",34.65,"Poor","XER","UT",-1397244.31623701,1726076.20407921,-112.033708525,37.5101737071,2009,"29May2009"
"FW08UT035",0,"Poor","WMT","UT",-1276867.37180312,1964967.44402967,-111.108141937,39.7883033825,2009,"08Jul2009"
"FW08UT037",26.98,"Poor","WMT","UT",-1395478.13835667,1832289.48942424,-112.21986469,38.4468709109,2009,"14Oct2009"
"FW08UT039",45.8,"Fair","XER","UT",-1204919.81689719,1768868.45579581,-109.931976268,38.1567028891,2009,"23Sep2009"
"FW08UT041",12.72,"Poor","XER","UT",-1540926.42355892,1702450.92618588,-113.597025373,37.0769405892,2008,"11Jul2008"
"FW08UT042",23.38,"Poor","XER","UT",-1211669.36537652,1846996.24124498,-110.142338018,38.8372845057,2009,"12May2009"
"FW08UT046",77.27,"Good","XER","UT",-1203404.74873404,1659644.08049783,-109.733481051,37.1943959358,2009,"13Aug2009"
"FW08UT047",67.92,"Good","XER","UT",-1180577.18728167,1944339.96719201,-109.950235092,39.7372326688,2009,"01Sep2009"
"FW08UT049",39.15,"Poor","XER","UT",-1395007.86405303,1695661.94979773,-111.950497641,37.2459527224,2009,"27May2009"
"FW08UT051",39.87,"Poor","XER","UT",-1271977.65695689,1803352.83299708,-110.756723308,38.3709063466,2008,"16Sep2008"
"FW08UT053",30.93,"Poor","WMT","UT",-1389713.14631377,1801786.86329556,-112.094668633,38.1873615532,2008,"23Sep2008"
"FW08UT054",78.13,"Good","XER","UT",-1151684.33637827,1822309.59227175,-109.411336201,38.6966570749,2008,"19Aug2008"
"FW08UT055",53.37,"Fair","XER","UT",-1210139.16259508,1832798.06676048,-110.100331599,38.7140287174,2009,"13May2009"
"FW08UT058",59.38,"Good","XER","UT",-1208067.45850022,1888775.66411408,-110.17310679,39.2106843142,2009,"20Aug2009"
"FW08UT059",45.18,"Fair","XER","UT",-1463099.16642335,2225484.4818337,-113.836988797,41.793176339,2008,"16Jul2008"
"FW08UT060",54.55,"Fair","XER","UT",-1103865.71567357,2018685.40961724,-109.176670396,40.491446773,2009,"15Jul2009"
"FW08UT061",31.85,"Poor","WMT","UT",-1397998.14902272,1840675.71449576,-112.265108412,38.5167758951,2009,"13Oct2009"
"FW08UT064",29.6,"Poor","WMT","UT",-1307306.14639017,2121155.81919797,-111.765764179,41.1203567488,2009,"15Sep2009"
"FW08UT067",46.07,"Fair","XER","UT",-1340400.22724016,1755451.88279066,-111.447347353,37.8523188241,2008,"10Sep2008"
"FW08UT070",17.97,"Poor","XER","UT",-1162072.62525708,1806584.53504639,-109.50484232,38.5446863518,2009,"04Jun2009"
"FW08UT076",26.23,"Poor","WMT","UT",-1134958.49643232,2049018.41560913,-109.594307677,40.7206085216,2009,"29Jul2009"
"FW08UT080",38.15,"Poor","XER","UT",-1258978.15841234,2155107.96017405,-111.258229177,41.4897782101,2008,"24Jun2008"
"FW08UT097",29.42,"Poor","XER","UT",-1426697.98543943,1714553.41565969,-112.342614382,37.3642886568,2009,"28May2009"
"FW08UT099",35.53,"Poor","WMT","UT",-1266616.58822377,1986250.40317296,-111.028360337,39.9903031384,2008,"12Aug2008"
"FW08UT112",12.18,"Poor","WMT","UT",-1240702.12032484,2081520.08173978,-110.901710574,40.8665385792,2009,"07Jul2009"
"FW08VA001",39.4,"Fair","SAP","VA",1459496.59153775,1779606.86216733,-79.1586641108,37.8850839744,2008,"02Sep2008"
"FW08VA002",65.43,"Good","SAP","VA",1435145.61707483,1808543.66254795,-79.3761113768,38.1773212101,2009,"02Jun2009"
"FW08VA003",17.1,"Poor","SAP","VA",1547892.35418506,1687011.54232047,-78.3575966108,36.9300504825,2009,"08Jun2009"
"FW08VA004",8.48,"Poor","SAP","VA",1422454.89406038,1647569.8365343,-79.8343045798,36.7816665364,2009,"29Jun2009"
"FW08VA005",68.03,"Good","SAP","VA",1365139.64457551,1715366.40596934,-80.3480483759,37.4634708232,2008,"12Aug2008"
"FW08VA007",69.6,"Good","SAP","VA",1486461.5643653,1755802.80147046,-78.9030259389,37.6333390551,2008,"21Aug2008"
"FW08VA008",21.23,"Poor","SAP","VA",1563402.38083562,1778675.36405725,-77.9892872731,37.7078631384,2008,"28Aug2008"
"FW08VA009",65.97,"Good","SAP","VA",1447563.11193772,1734681.75067416,-79.3832683713,37.5090793162,2009,"11Jun2009"
"FW08VA010",45.15,"Good","SAP","VA",1582725.8573517,1838991.33699592,-77.6395081141,38.2033941519,2008,"27Aug2008"
"FW08VA017",37.97,"Fair","SAP","VA",1487324.33277218,1669764.51184392,-79.0677543281,36.8764524303,2009,"24Jun2009"
"FW08VA018",52.28,"Good","SAP","VA",1339094.36023892,1693686.54690596,-80.6811827776,37.3102801445,2008,"15Sep2008"
"FW08VA019",25.47,"Poor","SAP","VA",1551764.37883445,1854901.18684197,-77.9554158376,38.3953274525,2009,"16Jul2009"
"FW08VA020",22.58,"Poor","SAP","VA",1506682.52011722,1660242.70148209,-78.8714181972,36.7620295251,2009,"25Jun2009"
"FW08VA021",43.37,"Fair","SAP","VA",1348993.42139312,1616202.1438341,-80.7112596487,36.6135233758,2009,"04Aug2009"
"FW08VA022",63.12,"Good","SAP","VA",1473159.20486727,1829969.31589394,-78.900908441,38.3056160784,2008,"19Aug2008"
"FW08VA023",25.47,"Poor","SAP","VA",1501927.69012503,1742498.78804454,-78.7564645823,37.4917635755,2009,"27May2009"
"FW08VA025",22.82,"Poor","SAP","VA",1376851.58185858,1671020.62474632,-80.2994338169,37.0559504756,2009,"27Aug2009"
"FW08VA026",7.33,"Poor","SAP","VA",1445926.91366321,1743975.62538163,-79.3832051046,37.5932826071,2008,"03Sep2008"
"FW08VA030",38.33,"Fair","SAP","VA",1311416.24705434,1665607.06327763,-81.0426772244,37.1020521206,2008,"22Sep2008"
"FW08VA031",46.75,"Fair","CPL","VA",1635999.48617165,1844904.67949033,-77.0240188079,38.1623694717,2009,"14Jul2009"
"FW08VA032",65.75,"Good","CPL","VA",1647907.06661884,1706473.47434589,-77.2029267336,36.9304771793,2009,"01Sep2009"
"FW08VA033",35.15,"Fair","SAP","VA",1432934.23270602,1625760.02571767,-79.7594594738,36.5739416963,2009,"26Aug2009"
"FW08VA034",68.33,"Good","SAP","VA",1394745.76451742,1786533.8522921,-79.8778403666,38.0456523555,2008,"04Sep2008"
"FW08VA035",72.85,"Good","SAP","VA",1585430.34571036,1856057.00284908,-77.570999946,38.3481647544,2009,"15Jul2009"
"FW08VA036",32.47,"Fair","SAP","VA",1502737.15708949,1640584.45836101,-78.9549661696,36.5956848707,2009,"28May2009"
"FW08VA037",63.83,"Good","SAP","VA",1326466.81360632,1674519.1572987,-80.8578305812,37.1594083989,2008,"30Sep2008"
"FW08VA038",55.83,"Good","SAP","VA",1457677.6445484,1692441.96992098,-79.3535900477,37.1221926894,2009,"20Aug2009"
"FW08VA039",45.1,"Good","SAP","VA",1539681.6677643,1753157.37812683,-78.310310143,37.5236997471,2009,"09Jun2009"
"FW08VA040",3.05,"Poor","SAP","VA",1554047.54764649,1941947.01541715,-77.7373486203,39.1539426358,2009,"03Jun2009"
"FW08VA041",39.7,"Fair","SAP","VA",1164031.16892318,1589022.18060892,-82.8210216399,36.6199874039,2009,"20Oct2009"
"FW08VA042",27.67,"Poor","SAP","VA",1447118.44592167,1703936.21523143,-79.4491147059,37.2395814066,2008,"02Oct2008"
"FW08VA044",20.53,"Poor","SAP","VA",1604892.80013428,1760931.44851625,-77.5622532679,37.4818805837,2009,"23Jul2009"
"FW08VA045",34.87,"Fair","SAP","VA",1467886.67762468,1685514.30923279,-79.2531947419,37.0453947104,2009,"03Sep2009"
"FW08VA046",39.95,"Fair","SAP","VA",1305452.03702658,1627246.7433674,-81.1772838303,36.7721887109,2009,"06Aug2009"
"FW08VA047",58.45,"Good","SAP","VA",1536373.13118433,1790923.18492204,-78.2674177671,37.8603016757,2009,"21Jul2009"
"FW08VA048",29.73,"Poor","SAP","VA",1577898.29002585,1676075.00647307,-78.0468826825,36.7842828294,2009,"02Sep2009"
"FW08VT001",61.18,"Good","NAP","VT",1854819.68817023,2596629.73749,-72.4538492883,44.2811593576,2008,"08Jul2008"
"FW08VT002",55.03,"Good","NAP","VT",1810062.74821868,2643058.52459617,-72.8589783931,44.7831481945,2008,"15Jul2008"
"FW08VT003",59.27,"Good","NAP","VT",1844032.66206329,2555392.676297,-72.7110506561,43.946064783,2008,"01Jul2008"
"FW08VT004",70.78,"Good","NAP","VT",1864775.512276,2659513.12009555,-72.1363449483,44.8061486985,2008,"21Aug2008"
"FW08VT005",60.2,"Good","NAP","VT",1817109.62226562,2579506.60232293,-72.9654720869,44.214213333,2008,"24Jun2008"
"FW08VT006",24.17,"Poor","NAP","VT",1889949.18317047,2434239.2182088,-72.5247676307,42.7933701591,2008,"22Sep2008"
"FW08VT007",64.52,"Good","NAP","VT",1836311.02348562,2548574.33536219,-72.8253243992,43.9035056444,2008,"18Aug2008"
"FW08VT008",41.97,"Fair","NAP","VT",1867479.4536474,2458158.01316526,-72.7214712796,43.0499890292,2008,"30Jul2008"
"FW08VT009",70.02,"Good","NAP","VT",1850877.10389493,2539502.40303331,-72.6763104734,43.792972333,2008,"04Oct2008"
"FW08VT010",55.57,"Good","NAP","VT",1858449.6899551,2443981.47704526,-72.8717820858,42.9463895426,2008,"31Jul2008"
"FW08VT011",11.77,"Poor","NAP","VT",1795669.53554474,2605778.93065671,-73.1483210128,44.4891328059,2008,"23Sep2008"
"FW08VT012",38.53,"Poor","NAP","VT",1863084.73895231,2506861.98084672,-72.6277383309,43.4826499081,2009,"01Jul2009"
"FW08VT013",50.55,"Fair","NAP","VT",1864389.69868082,2543419.58950409,-72.500903144,43.7974871172,2008,"06Oct2008"
"FW08VT014",67.52,"Good","NAP","VT",1807706.87874768,2601022.4876496,-73.0153797587,44.4218728959,2008,"01Oct2008"
"FW08VT015",54.25,"Fair","NAP","VT",1833733.81219209,2526294.93301458,-72.9235217239,43.7152425088,2009,"08Jul2009"
"FW08VT016",59.57,"Good","NAP","VT",1880698.24541487,2531700.24778733,-72.3397363524,43.6597703145,2008,"07Oct2008"
"FW08VT017",56.58,"Good","NAP","VT",1905106.56326055,2690013.92869456,-71.5441469951,44.9802415317,2009,"23Jun2009"
"FW08VT018",56.2,"Good","NAP","VT",1832740.18846312,2595338.55835921,-72.7269363919,44.3182327735,2008,"02Oct2008"
"FW08VT019",72.93,"Good","NAP","VT",1818091.50262669,2662795.36511654,-72.6997398249,44.9377404862,2009,"17Sep2009"
"FW08VT020",59.03,"Good","NAP","VT",1876205.20491539,2578316.91746572,-72.2503934803,44.0746997412,2009,"22Jul2009"
"FW08VT021",58.55,"Good","NAP","VT",1877574.23100341,2642471.94607674,-72.0332478184,44.6293066688,2009,"16Jun2009"
"FW08VT022",70.1,"Good","NAP","VT",1879516.32659037,2447358.09273443,-72.6098753911,42.9300210653,2008,"10Oct2008"
"FW08VT024",58.18,"Good","NAP","VT",1857337.04738691,2460834.22828152,-72.8349667885,43.0952044011,2009,"28Jul2009"
"FW08VT025",71.62,"Good","NAP","VT",1854841.39245666,2537180.06146303,-72.6353933788,43.7641397221,2009,"14Jul2009"
"FW08WA001",53.63,"Good","WMT","WA",-1659969.69239596,3049314.38473622,-118.500286756,48.6693719547,2008,"20Aug2008"
"FW08WA004",68.73,"Good","WMT","WA",-1964267.97145088,2926497.22068815,-121.98999909,46.8962979992,2009,"15Sep2009"
"FW08WA005",56.88,"Good","WMT","WA",-1970236.39845269,2849070.47836067,-121.793886536,46.2088674314,2008,"05Aug2008"
"FW08WA006",69.95,"Good","WMT","WA",-1810910.61024994,3003795.38025985,-120.30670652,47.9344759993,2008,"13Aug2008"
"FW08WA007",57.53,"Good","WMT","WA",-1850079.89635348,2960277.58146807,-120.661074464,47.4628838894,2008,"16Jul2008"
"FW08WA009",23.18,"Poor","WMT","WA",-1957117.83321325,2836552.96959148,-121.587295438,46.1317124159,2008,"06Aug2008"
"FW08WA010",14.52,"Poor","WMT","WA",-2013327.99662847,2958320.20772284,-122.721290467,47.0514910696,2009,"30Jul2009"
"FW08WA015",66.4,"Good","XER","WA",-1738426.21597728,3101236.01276294,-119.693319521,48.9560789011,2008,"09Jul2008"
"FW08WA016",2.38,"Poor","XER","WA",-1881890.2814224,2766496.59167684,-120.417531429,45.698609989,2009,"27Sep2009"
"FW08WA017",12.43,"Poor","WMT","WA",-1920306.4937115,3100747.13468646,-122.053437941,48.5237348508,2009,"14Jul2009"
"FW08WA018",85.53,"Good","XER","WA",-1885813.05504345,2862625.2863262,-120.784250902,46.5270581704,2009,"27Jul2009"
"FW08WA020",65.98,"Good","XER","WA",-1698857.69486923,2786769.28175056,-118.192478293,46.2761706929,2008,"23Jul2008"
"FW08WA021",38.63,"Fair","WMT","WA",-1978803.97639952,2889331.48154493,-122.041435164,46.5377567006,2009,"29Jul2009"
"FW08WA022",58.45,"Good","WMT","WA",-1898457.31651082,3003760.12208253,-121.427564513,47.7289161895,2009,"08Jul2009"
"FW08WA026",17.05,"Poor","WMT","WA",-2068783.26440081,2949878.7508252,-123.386273844,46.8375725033,2009,"09Sep2009"
"FW08WA028",37.35,"Poor","XER","WA",-1748433.826809,2938745.55252653,-119.292442336,47.5038301005,2008,"19Aug2008"
"FW08WA029",32.08,"Poor","WMT","WA",-1914528.72009622,3021316.79246753,-121.694596007,47.8435817791,2008,"28Jul2008"
"FW08WA030",1.17,"Poor","WMT","WA",-2088447.28995349,2885359.40736267,-123.392955269,46.22895461,2009,"09Jul2009"
"FW08WA031",55.83,"Good","WMT","WA",-1891702.51320189,3110761.78100145,-121.720022777,48.6813564962,2009,"15Jul2009"
"FW08WA032",41.57,"Poor","XER","WA",-1802374.16685174,2811615.33812298,-119.570474596,46.2711703019,2008,"22Jul2008"
"FW08WA033",22.95,"Poor","WMT","WA",-1938778.29732136,3010721.2163668,-121.966262172,47.6921176087,2008,"29Jul2008"
"FW08WA035",74.88,"Good","XER","WA",-1788260.59569207,3034124.35548327,-120.116715624,48.2525067265,2008,"15Jul2008"
"FW08WA036",0,"Poor","XER","WA",-1630896.98313695,2814130.1919835,-117.414108593,46.6559852865,2009,"25Sep2009"
"FW08WA037",34.48,"Poor","WMT","WA",-2057280.87572037,2881884.89419133,-122.993358507,46.2782151691,2009,"07Jul2009"
"FW08WA040",19.55,"Poor","WMT","WA",-1591080.22862099,2921187.63420157,-117.217191296,47.6798164194,2008,"09Sep2008"
"FW08WA041",0,"Poor","WMT","WA",-2054906.46082033,2839107.71838584,-122.809680283,45.9140258994,2009,"04Jun2009"
"FW08WA046",67.35,"Good","WMT","WA",-1900750.46764674,2897866.32211194,-121.091125259,46.7993142421,2008,"17Sep2008"
"FW08WA051",78.25,"Good","WMT","WA",-1797605.15533304,3051636.80913576,-120.296423514,48.3849994579,2009,"16Jul2009"
"FW08WA058",33.92,"Poor","WMT","WA",-2093540.61228056,2983813.64206178,-123.823603455,47.0672747535,2009,"28Jul2009"
"FW08WA066",50.55,"Good","WMT","WA",-1881650.27819782,2964255.5512506,-121.076465941,47.4237419691,2009,"18Aug2009"
"FW08WA078",49.47,"Fair","WMT","WA",-2110898.55301037,2927142.42635833,-123.827024355,46.5320133306,2009,"11Oct2009"
"FW08WA084",19.62,"Poor","XER","WA",-1718426.33143429,2767386.83907582,-118.380255575,46.0652537694,2009,"19Aug2009"
"FW08WA109",32.68,"Poor","WMT","WA",-2064100.76762456,3034477.92174385,-123.644482819,47.582857212,2009,"14Oct2009"
"FW08WA120",64.13,"Good","WMT","WA",-1576302.62609989,2948124.46642605,-117.105025822,47.947466278,2009,"22Jul2009"
"FW08WA122",61.75,"Good","WMT","WA",-2087950.220995,2990012.36389958,-123.776869297,47.1355023056,2009,"06Oct2009"
"FW08WI001",0.33,"Poor","UMW","WI",423674.691652649,2407704.00188514,-90.6523853221,44.5514430467,2009,"22Jul2009"
"FW08WI002",47.5,"Good","UMW","WI",389724.57151044,2641624.03177628,-90.9224735887,46.6705090863,2009,"09Sep2009"
"FW08WI003",20.53,"Poor","UMW","WI",371219.40934519,2467998.78983867,-91.2755136914,45.1172790518,2009,"29Jun2009"
"FW08WI004",39.55,"Good","UMW","WI",471573.372019234,2462429.83807337,-90.0058077033,45.0164638203,2009,"04Aug2009"
"FW08WI005",25.65,"Fair","UMW","WI",489876.691378896,2301182.85537568,-89.9050603068,43.5621174557,2009,"23Jun2009"
"FW08WI006",34.08,"Fair","UMW","WI",413169.715069894,2515647.52862982,-90.7089263665,45.5253435749,2009,"01Jul2009"
"FW08WI007",30.3,"Fair","TPL","WI",625565.156336991,2246845.33353451,-88.2783303916,42.9884937859,2009,"10Jun2009"
"FW08WI008",22.12,"Poor","UMW","WI",495976.684529893,2220302.20526019,-89.8939418638,42.835851877,2009,"22Jun2009"
"FW08WI009",55.08,"Good","UMW","WI",589363.785690951,2528586.54923058,-88.4474979399,45.5344538856,2009,"11Aug2009"
"FW08WI010",10.38,"Poor","TPL","WI",586312.369380571,2377069.58525983,-88.6365773357,44.1795931894,2009,"03Aug2009"
"FW08WI011",29.77,"Fair","TPL","WI",607904.953946603,2298312.22691377,-88.4449965075,43.4605854207,2009,"27Aug2009"
"FW08WI012",17.22,"Poor","UMW","WI",387152.566113925,2417076.01785486,-91.1064293378,44.653126962,2009,"16Jul2009"
"FW08WI013",65.1,"Good","UMW","WI",371545.341884362,2528906.00044069,-91.2325176374,45.6643154028,2009,"14Jul2009"
"FW08WI014",26.88,"Fair","UMW","WI",311239.118483977,2638427.30568354,-91.94540006,46.6757134979,2009,"17Sep2009"
"FW08WI016",41.22,"Good","UMW","WI",530689.731347947,2493946.76532516,-89.2282686242,45.263481684,2009,"10Aug2009"
"FW08WI017",25.47,"Fair","UMW","WI",476361.558744236,2408501.63409835,-89.9884113801,44.5303400439,2009,"28Jul2009"
"FW08WI018",40.62,"Good","UMW","WI",420031.077370659,2368318.70579515,-90.7258404516,44.200374176,2009,"21Jul2009"
"FW08WI019",27.63,"Fair","UMW","WI",401933.227386429,2338683.79984921,-90.9723208337,43.9437752881,2009,"23Jul2009"
"FW08WI020",36.33,"Fair","UMW","WI",520735.973405942,2545613.03797843,-89.3085158361,45.7335236947,2009,"06Jul2009"
"FW08WI021",15.52,"Poor","UMW","WI",261699.824780432,2415404.97818986,-92.6912868843,44.6867368519,2008,"10Sep2008"
"FW08WI022",44.3,"Good","UMW","WI",474835.159313446,2349926.53112346,-90.0538145443,44.0066981814,2008,"28Jul2008"
"FW08WI025",38.47,"Good","UMW","WI",402658.577550808,2249249.61326886,-91.0218122642,43.1432291177,2009,"25Aug2009"
"FW08WI026",12.75,"Poor","UMW","WI",460434.566832046,2372751.47546731,-90.2163233355,44.2189977629,2009,"03Aug2009"
"FW08WI029",38.22,"Good","UMW","WI",437267.392919112,2182664.4858181,-90.6411818014,42.5313655686,2008,"17Sep2008"
"FW08WI030",23.15,"Fair","UMW","WI",498837.105583782,2263257.22587602,-89.8245085221,43.2179331316,2008,"23Aug2008"
"FW08WI031",45.43,"Good","UMW","WI",383058.068994934,2427463.37573314,-91.1514003763,44.748170467,2008,"17Aug2008"
"FW08WI033",39.72,"Good","UMW","WI",378647.024612718,2324495.18029041,-91.2719286058,43.8274481445,2008,"15Sep2008"
"FW08WI036",30.3,"Fair","UMW","WI",579544.486045698,2477079.33426481,-88.623943008,45.079596345,2008,"12Aug2008"
"FW08WI038",37.48,"Good","UMW","WI",431876.612018881,2294420.49395715,-90.6297947112,43.5329664283,2009,"24Aug2009"
"FW08WI039",22.97,"Fair","UMW","WI",405184.534335206,2614266.65934642,-90.7411613681,46.4164229229,2009,"08Sep2009"
"FW08WI040",57.97,"Good","UMW","WI",375646.845740902,2529298.08691247,-91.179723966,45.6659786644,2008,"27Jul2008"
"FW08WI041",44.2,"Good","UMW","WI",486009.521894204,2198876.83707625,-90.0328633415,42.6501802867,2008,"25Aug2008"
"FW08WI042",51.78,"Good","UMW","WI",416859.333164726,2373926.6912884,-90.7617083737,44.2521811887,2009,"20Jul2009"
"FW08WI044",24.5,"Poor","TPL","WI",576433.725232217,2232737.24654098,-88.8954222321,42.8968669198,2008,"24Aug2008"
"FW08WI045",33.88,"Fair","UMW","WI",324961.751549443,2381569.49846964,-91.9107473214,44.3611278477,2009,"10Jun2009"
"FW08WI046",8.68,"Poor","UMW","WI",509984.426940707,2302788.73099482,-89.6542803104,43.564691132,2008,"20Aug2008"
"FW08WI047",10.48,"Poor","UMW","WI",350004.21725827,2448090.89774679,-91.5569487692,44.9477637875,2009,"30Jun2009"
"FW08WI048",28.95,"Fair","UMW","WI",641515.704517061,2460251.00226891,-87.8571993969,44.8834586456,2008,"29Jul2008"
"FW08WI049",38.98,"Good","UMW","WI",380592.51212963,2306698.95101775,-91.2587533564,43.6672698566,2008,"16Sep2008"
"FW08WI050",48.73,"Good","UMW","WI",490765.15451569,2502281.9866644,-89.7291724176,45.3628860465,2008,"13Aug2008"
"FW08WI051",30.65,"Fair","UMW","WI",322408.200087335,2424544.43118009,-91.9196360988,44.7475637322,2008,"16Aug2008"
"FW08WI053",41.15,"Good","UMW","WI",422970.114771633,2196171.25040606,-90.807008418,42.6591134727,2008,"18Sep2008"
"FW08WI055",39.97,"Good","UMW","WI",408058.3535421,2635515.56197557,-90.6885416823,46.6064126982,2008,"25Jul2008"
"FW08WI056",26.92,"Fair","UMW","WI",546901.433346055,2334293.21879767,-89.1683125627,43.8234414602,2009,"22Jul2009"
"FW08WI060",77.35,"Good","UMW","WI",625924.773354398,2527328.92882491,-87.9824933227,45.4962569537,2009,"12Aug2009"
"FW08WI062",52.48,"Good","UMW","WI",433922.147999701,2448310.86741935,-90.4936623589,44.9102852012,2009,"05Aug2009"
"FW08WI069",30.28,"Fair","UMW","WI",406103.959605023,2230738.00377764,-90.991345618,42.9761120918,2009,"26Aug2009"
"FW08WI072",0,"Poor","TPL","WI",543360.812328599,2292858.78575934,-89.249096333,43.4553493548,2009,"27Jul2009"
"FW08WI075",27.9,"Fair","UMW","WI",274826.777888221,2480734.84870336,-92.4950166078,45.2691919342,2009,"18Aug2009"
"FW08WI077",35.5,"Fair","UMW","WI",380266.887573232,2340161.44966524,-91.241949392,43.9670049261,2009,"20Aug2009"
"FW08WI078",19.92,"Poor","UMW","WI",406231.972145051,2443090.74886267,-90.8479178298,44.8774032701,2009,"17Aug2009"
"FW08WI083",53.75,"Good","UMW","WI",306200.799207017,2527681.71919067,-92.0705778049,45.6802117807,2009,"03Sep2009"
"FW08WI088",56.13,"Good","UMW","WI",362779.297106281,2653331.65223776,-91.265335838,46.7886303796,2009,"16Sep2009"
